game_id,allInPings,assistMePings,assists,baitPings,baronKills,champExperience,champLevel,championName,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,deaths,doubleKills,dragonKills,firstBloodAssist,firstBloodKill,gameEndedInSurrender,goldEarned,goldSpent,individualPosition,item0,item1,item2,item3,item4,item5,item6,itemsPurchased,killingSprees,kills,lane,largestKillingSpree,largestMultiKill,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,needVisionPings,neutralMinionsKilled,nexusKills,nexusLost,nexusTakedowns,objectivesStolen,participantId,pentaKills,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,quadraKills,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerId,summonerLevel,summonerName,teamEarlySurrendered,teamId,teamPosition,timeCCingOthers,timePlayed,totalAllyJungleMinionsKilled,totalDamageDealt,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalEnemyJungleMinionsKilled,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,totalUnitsHealed,tripleKills,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,unrealKills,visionClearedPings,visionScore,visionWardsBoughtInGame,wardsKilled,wardsPlaced,win,gameStartTimestamp,gameEndTimestamp,abilityUses,acesBefore15Minutes,alliedJungleMonsterKills,baronTakedowns,bountyGold,buffsStolen,completeSupportQuestInTime,controlWardsPlaced,damagePerMinute,damageTakenOnTeamPercentage,dancedWithRiftHerald,deathsByEnemyChamps,dodgeSkillShotsSmallWindow,doubleAces,dragonTakedowns,earlyLaningPhaseGoldExpAdvantage,elderDragonKillsWithOpposingSoul,elderDragonMultikills,enemyChampionImmobilizations,enemyJungleMonsterKills,epicMonsterKillsNearEnemyJungler,epicMonsterKillsWithin30SecondsOfSpawn,epicMonsterSteals,epicMonsterStolenWithoutSmite,firstTurretKilled,firstTurretKilledTime,flawlessAces,fullTeamTakedown,gameLength,goldPerMinute,hadOpenNexus,highestWardKills,immobilizeAndKillWithAlly,initialBuffCount,initialCrabCount,jungleCsBefore10Minutes,kTurretsDestroyedBeforePlatesFall,kda,killAfterHiddenWithAlly,killParticipation,killedChampTookFullTeamDamageSurvived,killsNearEnemyTurret,killsOnOtherLanesEarlyJungleAsLaner,killsUnderOwnTurret,killsWithHelpFromEpicMonster,knockEnemyIntoTeamAndKill,landSkillShotsEarlyGame,laneMinionsFirst10Minutes,laningPhaseGoldExpAdvantage,legendaryCount,lostAnInhibitor,maxLevelLeadLaneOpponent,mejaisFullStackInTime,moreEnemyJungleThanOpponent,multikills,multikillsAfterAggressiveFlash,outerTurretExecutesBefore10Minutes,outnumberedKills,outnumberedNexusKill,perfectGame,pickKillWithAlly,playedChampSelectPosition,quickCleanse,quickFirstTurret,quickSoloKills,riftHeraldTakedowns,saveAllyFromDeath,scuttleCrabKills,skillshotsDodged,skillshotsHit,snowballsHit,soloBaronKills,soloKills,stealthWardsPlaced,survivedSingleDigitHpCount,survivedThreeImmobilizesInFight,takedownOnFirstTurret,takedowns,takedownsFirstXMinutes,takedownsInEnemyFountain,teamBaronKills,teamDamagePercentage,teamElderDragonKills,teamRiftHeraldKills,tookLargeDamageSurvived,turretPlatesTaken,turretsTakenWithRiftHerald,visionScorePerMinute,wardTakedowns,highestChampionDamage
EUW1_6616095310,0,0,14,0,0,19077,18,Swain,8230,3502,39827,7,1,0,False,True,False,16447,15825,MIDDLE,6653,3020,2421,4637,3116,3065,3340,20,2,14,MIDDLE,7,3,649,217339,47790,14198,0,18,0,0,0,0,3,0,16940,4042,33425,0,216,50,84,28,5,4,7,6,nam4u1eUZMdMBdjHVymGDtb0JdDV5lVKcCZzuX4YWFTxYuzTIrZ7W8w6TQ,13,Himmanuel,False,Blue,MIDDLE,61,35.0,12,234564,51913,0,51526,4,16922,0,212,655,296,1,1,284,80,3902,0,5,3,0,0,13,1,1,7,True,2023-10-02 16:33:49.993,2023-10-02 17:08:49.923,378,0,11,0,0,1,0,1,1483.0713998172373,0.34350402456948304,0,7,3,0,0,0.0,0,0,45,1,0,0,0,0,1,969.2852403999999,1,0,2100.2356686999997,469.86802883927237,0,,7,0,0,0,0,4.0,0,0.6222222222222222,0,5,0,0,0,11,9,68,0.0,0,0,3.0,0,0,2,1,0,4,0,0,17,1.0,0,0,0,0,0,0,54,45,0,0,5,6,0,0,1,28,8,0,0,0.3765646355612865,0,1,0,3,5,0.39971683291397225,1,1.0
EUW1_6564588558,1,0,2,0,0,7889,11,Lillia,1272,1272,13059,11,0,0,False,False,True,7121,6950,MIDDLE,1082,2033,3158,6653,1011,1026,3340,13,0,0,MIDDLE,0,0,296,47724,9760,9453,0,0,0,0,0,0,4,0,8381,541,16589,0,78,19,61,5,4,4,3,12,nam4u1eUZMdMBdjHVymGDtb0JdDV5lVKcCZzuX4YWFTxYuzTIrZ7W8w6TQ,13,Himmanuel,False,Blue,MIDDLE,27,26.33,0,73939,12220,0,26403,0,3458,0,129,191,334,1,0,17833,1918,360,1,1,5,0,0,11,0,0,7,False,2023-08-23 22:25:16.374,2023-08-23 22:51:37.143,163,0,0,0,0,0,0,0,463.7697608383813,0.23275193247906026,0,11,4,0,0,0.0,0,0,7,0,0,0,0,0,1,679.3786259999999,0,0,1580.9856986999998,270.2784951807199,0,,0,0,0,0,0,0.18181818181818182,0,0.09523809523809523,0,0,0,0,1,0,3,64,0.0,0,0,1.0,0,0,0,0,0,0,0,0,2,,0,0,0,0,0,0,27,18,0,0,0,7,0,0,0,2,1,0,0,0.17313939418324648,0,0,0,1,0,0.4381217269326793,0,
EUW1_6564518340,1,0,18,0,0,12035,14,Rammus,2583,2583,44045,10,0,0,False,False,False,9990,9575,TOP,3075,3193,3001,3020,0,0,3340,22,1,3,TOP,2,1,411,71578,10405,9408,0,0,0,0,0,0,6,0,16519,2078,12920,0,55,57,27,10,3,4,4,12,nam4u1eUZMdMBdjHVymGDtb0JdDV5lVKcCZzuX4YWFTxYuzTIrZ7W8w6TQ,12,Himmanuel,False,Red,TOP,41,25.97,0,89778,12484,0,26871,0,2612,0,126,292,292,1,0,1680,0,4541,1,1,4,0,0,9,1,0,6,True,2023-08-23 21:51:09.045,2023-08-23 22:17:07.233,149,0,0,0,0,0,0,1,480.6323171801865,0.23725717989643655,0,10,0,0,0,0.0,0,0,75,0,0,0,0,0,1,740.0990918,0,2,1558.4488436,384.621548711129,0,,14,0,0,0,0,2.1,4,0.45652173913043476,0,1,0,1,0,7,0,53,0.0,0,0,1.0,0,0,0,0,0,0,0,0,17,1.0,0,0,0,0,0,0,6,0,0,0,1,5,0,4,0,21,7,0,1,0.10102340676534025,0,1,0,2,0,0.3702246668460726,0,
EUW1_6523033844,0,0,0,0,0,123,1,Lillia,0,0,17,0,0,0,False,False,False,500,500,MIDDLE,2033,0,0,0,0,0,3340,2,0,0,NONE,0,0,0,507,50,0,0,0,0,0,0,0,8,0,122,0,60,0,2,0,0,0,1,4,1,14,nam4u1eUZMdMBdjHVymGDtb0JdDV5lVKcCZzuX4YWFTxYuzTIrZ7W8w6TQ,12,Himmanuel,True,Red,MIDDLE,0,1.78,0,984,131,0,60,0,5,0,0,0,0,1,0,354,81,0,0,0,0,0,0,0,0,0,0,False,2023-07-27 22:06:12.869,2023-07-27 22:08:00.344,2,0,0,0,0,0,0,0,73.42176869589842,0.039734615432679476,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,107.8162847,278.251101709499,0,,0,0,0,0,0,0.0,0,,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4922536995382302,0,0,0,0,0,0.0,0,
EUW1_6522951863,0,0,1,0,0,11868,14,Yasuo,345,345,22400,17,0,0,False,False,False,9802,9733,MIDDLE,1054,3078,3006,6672,3035,1036,3340,22,0,5,MIDDLE,0,1,315,11032,1065,4599,0,0,0,1,0,0,3,0,121216,13431,27891,0,214,19,134,6,5,4,7,14,nam4u1eUZMdMBdjHVymGDtb0JdDV5lVKcCZzuX4YWFTxYuzTIrZ7W8w6TQ,12,Himmanuel,False,Blue,MIDDLE,16,28.7,0,133383,15631,0,35377,0,1075,0,163,116,536,1,0,1134,1134,2886,0,0,11,0,0,11,0,0,6,False,2023-07-27 21:28:52.469,2023-07-27 21:57:34.533,373,0,0,0,150,0,0,0,543.8095259842322,0.27716843689379106,0,17,2,0,0,0.0,0,0,20,0,0,0,0,0,0,,0,0,1724.6318889,341.0254914601678,0,,1,0,0,0,0,0.35294117647058826,0,0.23076923076923078,0,4,0,0,0,0,3,48,0.0,0,0,1.0,0,0,0,0,0,1,0,0,2,1.0,0,0,0,0,0,0,18,13,0,0,4,6,1,0,0,6,4,0,0,0.17546044382360906,0,0,0,0,0,0.39585065723965307,0,
EUW1_6522890583,0,1,1,0,0,8365,11,Katarina,1461,1461,5706,10,0,0,False,False,True,6735,5650,MIDDLE,6672,3006,3057,1036,1036,0,3340,16,0,4,NONE,0,1,122,39616,5666,623,0,0,0,0,0,0,1,0,23096,6115,12988,0,49,33,0,6,2,4,5,14,nam4u1eUZMdMBdjHVymGDtb0JdDV5lVKcCZzuX4YWFTxYuzTIrZ7W8w6TQ,12,Himmanuel,False,Blue,MIDDLE,0,17.48,0,63504,12573,0,14084,0,595,0,108,1,189,1,0,792,792,472,1,1,2,0,0,6,0,0,4,False,2023-07-27 21:01:46.178,2023-07-27 21:19:15.131,88,0,0,0,600,0,0,0,719.0664976059704,0.22225861264938235,0,10,16,0,0,0.0,0,0,0,0,0,0,0,0,0,,0,0,1049.1534729999998,385.19003863305613,0,,0,0,0,0,0,0.5,1,0.29411764705882354,0,1,0,1,0,0,0,64,0.0,0,0,0.0,0,0,0,0,0,1,0,0,2,,0,0,0,0,0,0,82,0,0,0,3,4,0,0,0,5,3,0,0,0.30621749238311136,0,0,0,0,0,0.35513904973904675,0,
EUW1_6522782108,0,0,5,0,0,6930,10,Katarina,85,85,7194,7,0,0,False,False,True,5354,5100,MIDDLE,1082,3152,0,3020,1029,0,3340,15,0,0,NONE,0,0,253,52341,9774,3260,0,0,0,0,0,0,5,0,6419,1098,9512,0,53,32,0,5,2,4,4,14,nam4u1eUZMdMBdjHVymGDtb0JdDV5lVKcCZzuX4YWFTxYuzTIrZ7W8w6TQ,12,Himmanuel,False,Blue,MIDDLE,0,16.8,0,59320,11432,0,12773,0,393,0,100,0,150,1,0,559,559,0,0,0,3,0,0,4,0,0,3,False,2023-07-27 20:10:51.877,2023-07-27 20:27:40.039,90,0,0,0,0,0,0,0,680.2466406543119,0.2206687281969319,0,7,2,0,0,0.0,0,0,0,0,0,0,0,0,0,,0,0,1008.3801176,318.62836270917666,0,,0,0,0,0,0,0.7142857142857143,0,0.5,0,0,0,0,0,0,0,63,0.0,0,0,1.0,0,0,0,0,0,0,0,0,4,,0,0,0,0,0,0,19,0,0,0,0,3,0,2,0,5,3,0,0,0.31566745419281195,0,0,0,1,0,0.2838441538194169,0,
EUW1_6521160130,0,0,8,0,0,15504,16,Lillia,9014,3852,20558,13,2,0,False,False,False,15520,15400,MIDDLE,4637,3089,3157,3108,6653,3158,3340,21,3,12,TOP,4,2,579,113199,22787,4859,0,0,0,0,0,0,8,0,8807,822,31525,0,131,36,62,9,6,4,6,14,nam4u1eUZMdMBdjHVymGDtb0JdDV5lVKcCZzuX4YWFTxYuzTIrZ7W8w6TQ,11,Himmanuel,False,Red,MIDDLE,29,31.65,0,173609,28951,0,37501,0,7505,0,165,266,490,1,0,51601,5341,1116,2,4,8,0,0,8,0,2,4,True,2023-07-26 21:32:58.844,2023-07-26 22:04:37.996,238,0,0,0,750,0,0,0,914.5527875619631,0.21519280399815338,0,13,12,0,2,1.0,0,0,10,0,0,0,0,0,0,,0,0,1899.3897894,490.2750879733407,0,,2,0,0,0,0,1.5384615384615385,0,0.4444444444444444,0,2,1,3,0,0,4,56,0.0,0,1,2.0,0,0,2,1,0,1,0,0,11,1.0,0,0,0,0,0,0,62,13,0,0,6,4,1,0,0,20,9,0,0,0.3080481302142484,0,0,0,2,0,0.27372698774468246,2,
EUW1_6521105695,0,0,1,0,0,6841,10,Yasuo,3841,2040,8412,5,0,0,False,False,True,5791,5200,MIDDLE,1055,6672,3006,1018,0,0,3340,11,0,2,NONE,0,1,235,6428,389,4876,0,4,0,0,0,0,3,0,61468,6617,3912,0,117,8,82,2,3,4,2,14,nam4u1eUZMdMBdjHVymGDtb0JdDV5lVKcCZzuX4YWFTxYuzTIrZ7W8w6TQ,11,Himmanuel,False,Blue,MIDDLE,12,15.65,2,68136,7247,0,8798,0,1334,0,106,59,72,1,0,240,240,10,0,0,2,0,0,5,0,0,3,False,2023-07-26 21:08:35.909,2023-07-26 21:24:15.717,209,0,2,0,0,0,0,0,462.61122861160015,0.19992549851491842,0,5,1,0,0,0.0,0,0,13,0,0,0,0,0,0,,0,0,939.9658988,369.6909797537647,0,,1,0,0,0,0,0.6,0,0.3,0,1,1,0,0,0,2,64,0.0,0,0,1.0,0,0,0,0,0,0,0,0,2,1.0,0,0,0,0,0,0,9,6,0,0,1,3,0,0,0,3,2,0,0,0.22153871546371368,0,0,0,3,0,0.33970891385321106,0,
EUW1_6516934693,1,2,3,0,0,13632,15,Talon,3310,3310,17823,11,0,0,False,False,False,11734,10700,MIDDLE,6691,3814,3047,3074,1036,0,3340,22,1,6,MIDDLE,2,1,389,0,0,4139,0,8,0,0,0,0,8,0,124800,18540,21781,0,49,125,129,13,5,4,6,14,nam4u1eUZMdMBdjHVymGDtb0JdDV5lVKcCZzuX4YWFTxYuzTIrZ7W8w6TQ,11,Himmanuel,False,Red,MIDDLE,6,29.62,0,127214,20600,0,26468,8,1254,0,153,172,342,1,0,2413,2060,546,1,1,5,0,0,10,0,0,6,True,2023-07-24 19:01:59.403,2023-07-24 19:31:36.580,316,0,0,0,0,2,0,0,695.4034948742618,0.20123923358705342,0,11,2,0,0,0.0,0,0,1,2,0,0,0,0,0,,2,2,1777.406606,396.112683729527,0,,0,0,0,0,0,0.8181818181818182,0,0.24324324324324326,0,5,0,0,0,0,31,58,0.0,0,0,1.0,0,0,0,0,0,0,0,0,4,1.0,0,0,0,0,0,0,13,108,0,0,4,6,0,1,0,9,2,0,1,0.17666930118622057,0,1,0,2,5,0.34586261828175147,0,
EUW1_6516878827,0,0,0,0,0,6357,10,Naafiri,436,436,6666,8,0,0,False,False,True,4851,4300,MIDDLE,6691,1001,1036,1036,0,0,3340,16,0,2,NONE,0,1,203,0,0,6073,0,0,0,0,0,0,3,0,43872,10407,7679,0,67,11,21,4,2,4,4,14,nam4u1eUZMdMBdjHVymGDtb0JdDV5lVKcCZzuX4YWFTxYuzTIrZ7W8w6TQ,10,Himmanuel,False,Blue,MIDDLE,0,15.7,0,54053,11085,0,14467,0,1329,0,91,3,164,1,0,10181,678,713,0,0,1,0,0,3,0,0,2,False,2023-07-24 18:38:46.266,2023-07-24 18:54:28.768,103,0,0,0,0,0,0,0,705.521232652061,0.2760176903268671,0,8,0,0,0,0.0,0,0,0,0,0,0,0,0,0,,0,0,942.7600137999999,308.75424082793234,0,,0,0,0,0,0,0.25,0,0.25,0,1,0,0,0,0,0,62,0.0,0,0,1.0,0,0,0,0,0,1,0,0,1,1.0,0,0,0,0,0,0,3,0,0,0,1,2,0,0,0,2,2,0,0,0.3842116639061663,0,1,0,1,0,0.1922955416672225,0,1.0
EUW1_6516352283,0,1,0,0,0,13160,15,Yasuo,7715,7362,20421,9,1,0,False,False,False,11235,10350,MIDDLE,1055,6671,3153,3006,1018,1053,3340,18,2,7,MIDDLE,3,2,259,11724,1595,7099,0,2,0,1,0,0,3,0,131692,14000,17233,0,201,5,114,3,4,4,5,14,nam4u1eUZMdMBdjHVymGDtb0JdDV5lVKcCZzuX4YWFTxYuzTIrZ7W8w6TQ,10,Himmanuel,False,Blue,MIDDLE,13,23.5,2,147861,16520,0,25304,0,7095,0,176,122,248,1,0,4444,924,971,3,3,11,0,0,8,0,0,5,False,2023-07-24 14:10:41.691,2023-07-24 14:34:11.720,323,0,2,0,0,0,0,0,702.860675830026,0.1779369562969196,0,9,0,0,0,0.0,0,0,14,0,0,0,0,0,0,,0,0,1410.2699929,478.01987792244825,0,,0,0,0,0,0,0.7777777777777778,0,0.3888888888888889,0,2,2,1,0,0,3,58,0.0,0,0,2.0,0,0,1,0,0,4,0,0,2,1.0,0,0,0,0,0,0,6,8,0,0,5,5,0,0,0,7,3,0,0,0.3026201346825837,0,0,0,1,0,0.35511765130043205,0,
EUW1_6516270371,0,0,2,0,0,10330,13,Naafiri,942,942,8611,5,1,0,False,True,True,10205,8850,MIDDLE,6691,3111,3814,1036,3077,0,3340,18,3,11,NONE,5,2,326,0,0,5960,0,4,0,0,0,0,3,0,75547,18043,6476,0,96,14,28,7,3,4,5,14,nam4u1eUZMdMBdjHVymGDtb0JdDV5lVKcCZzuX4YWFTxYuzTIrZ7W8w6TQ,10,Himmanuel,False,Blue,MIDDLE,0,19.82,0,77745,18389,0,13527,4,3779,1349,130,3,135,10,0,2197,346,1090,1,1,3,0,0,10,0,0,6,True,2023-07-24 13:16:42.259,2023-07-24 13:36:31.804,145,0,0,0,450,0,0,0,927.3933808763724,0.22508778954862518,0,5,5,0,0,1.0,0,0,0,1,0,0,0,0,1,900.7599488999999,0,0,1189.7752455999998,514.6428442436322,0,,0,0,0,0,0,2.6,0,0.4642857142857143,0,4,0,0,0,0,0,67,1.0,0,0,3.0,0,0,1,0,0,7,0,0,2,1.0,0,0,0,0,0,0,32,0,0,0,10,6,0,0,0,13,10,0,0,0.35961737264932647,0,0,0,1,0,0.5240789387552284,0,1.0
EUW1_6516225875,0,0,6,0,1,17025,17,Kindred,19203,7576,21294,8,3,0,False,False,False,17315,17133,BOTTOM,6672,3006,3078,3153,3091,3033,3340,26,6,19,BOTTOM,5,2,327,17813,6477,12221,0,21,0,0,0,0,2,0,178649,37222,19041,0,124,40,31,6,4,4,6,3,nam4u1eUZMdMBdjHVymGDtb0JdDV5lVKcCZzuX4YWFTxYuzTIrZ7W8w6TQ,9,Himmanuel,False,Blue,BOTTOM,10,28.47,0,201165,43913,0,31771,15,13756,2671,170,128,281,15,0,4701,213,508,3,4,3,0,0,17,0,2,8,True,2023-07-24 12:37:08.868,2023-07-24 13:05:37.128,201,0,0,1,825,1,0,0,1542.1601308285108,0.25345522487975375,0,8,3,0,0,0.0,0,0,0,10,0,0,0,0,1,854.4537743,0,0,1708.5166431999999,608.0956182136418,0,1.0,0,0,0,0,0,3.125,3,0.4807692307692308,0,7,1,2,0,0,11,51,0.0,0,0,3.0,0,0,3,0,0,4,0,0,12,,0,0,1,0,0,0,20,46,0,0,13,8,0,0,0,25,13,0,1,0.37963418979737334,0,0,0,2,0,0.6072086199154326,2,1.0
EUW1_6514468134,0,0,1,0,0,9038,12,Kindred,2650,2650,11986,16,0,0,False,False,False,10154,9683,JUNGLE,1055,6672,3006,3078,3134,1018,3340,20,0,5,MIDDLE,0,1,287,5971,2000,8621,0,4,0,1,0,0,4,0,78481,10633,21406,0,79,32,25,4,4,4,6,3,nam4u1eUZMdMBdjHVymGDtb0JdDV5lVKcCZzuX4YWFTxYuzTIrZ7W8w6TQ,9,Himmanuel,False,Blue,BOTTOM,8,27.57,4,89401,12773,0,30333,0,5144,2252,116,94,378,9,0,4948,138,304,1,1,8,0,0,6,0,2,2,False,2023-07-23 16:29:31.186,2023-07-23 16:57:06.034,140,0,1,0,1025,0,0,0,463.06021385174677,0.23359127790480563,0,16,36,0,0,0.0,0,0,0,0,0,0,0,0,0,,0,0,1655.0350386,368.13192244203765,0,,0,0,0,0,0,0.375,0,0.5,0,0,0,2,0,0,5,32,0.0,0,0,1.0,0,0,0,0,0,1,0,0,5,,0,0,0,0,1,0,184,22,0,0,1,2,0,0,0,6,2,0,0,0.27123312706387276,0,1,0,1,0,0.23139873416103177,2,
EUW1_6486102371,0,0,7,0,0,14976,16,Draven,7152,7152,12747,9,5,0,False,True,True,18426,17050,BOTTOM,6676,3031,3094,3111,3156,3095,3340,28,6,22,MIDDLE,6,2,399,2588,685,7072,0,0,0,0,0,0,4,0,143083,36260,16571,0,54,95,16,9,5,4,6,3,nam4u1eUZMdMBdjHVymGDtb0JdDV5lVKcCZzuX4YWFTxYuzTIrZ7W8w6TQ,9,Himmanuel,False,Blue,BOTTOM,10,26.22,0,145990,37240,0,26303,0,6384,0,141,93,271,1,0,317,294,2659,3,5,3,0,0,7,0,0,5,True,2023-07-06 20:40:39.925,2023-07-06 21:06:52.880,174,0,0,0,0,0,0,0,1420.3048292719973,0.2134656194704513,0,9,8,0,0,1.0,0,0,14,0,0,0,0,0,1,760.2650132,2,0,1573.19447,702.7677586245902,0,,8,0,0,0,1,3.2222222222222223,1,0.5178571428571429,0,9,0,0,0,11,4,62,0.0,0,0,4.0,0,0,5,1,0,8,0,0,20,,0,0,1,0,0,0,43,27,0,0,6,5,0,0,0,29,11,1,1,0.3144059597719049,0,0,0,5,0,0.2960915283751989,0,1.0
EUW1_6484950593,0,0,4,0,0,9297,12,Draven,4746,4746,12878,17,0,0,False,False,False,12278,11900,BOTTOM,1055,6676,3006,3031,3094,1053,3340,22,2,9,MIDDLE,2,1,192,311,152,8100,0,0,0,1,0,0,4,0,79310,22566,20950,0,44,98,21,9,4,4,5,7,nam4u1eUZMdMBdjHVymGDtb0JdDV5lVKcCZzuX4YWFTxYuzTIrZ7W8w6TQ,8,Himmanuel,False,Blue,BOTTOM,13,26.57,0,80594,23096,0,30064,0,4772,138,100,112,416,2,0,972,377,1013,1,2,10,0,0,4,0,0,2,False,2023-07-05 23:25:20.356,2023-07-05 23:51:54.885,172,0,0,0,750,0,0,0,868.9229102833887,0.25892836807488917,0,16,2,0,0,0.0,0,0,18,0,0,0,0,0,1,669.9953247,0,0,1594.8332943,461.9314966032873,0,,5,0,0,0,1,0.7647058823529411,0,0.48148148148148145,0,2,0,3,0,7,4,47,0.0,0,0,1.0,0,0,0,0,0,2,0,0,11,,0,0,0,0,0,0,16,22,0,0,2,2,0,0,0,13,8,0,0,0.26753683486464824,0,0,0,3,0,0.15438595668374966,0,
EUW1_6484287144,0,2,2,0,0,9940,12,Draven,8616,3571,7367,7,0,0,False,False,True,9486,9250,MIDDLE,3142,3508,3009,1053,1038,0,3340,18,0,6,MIDDLE,0,1,477,432,0,7564,0,0,0,0,0,0,1,0,91661,16276,7019,0,46,81,11,8,3,4,4,3,nam4u1eUZMdMBdjHVymGDtb0JdDV5lVKcCZzuX4YWFTxYuzTIrZ7W8w6TQ,8,Himmanuel,False,Blue,MIDDLE,8,21.83,0,96316,16348,0,15298,0,1525,0,133,75,224,1,0,4223,72,714,1,1,2,0,0,7,0,0,4,True,2023-07-05 17:13:54.110,2023-07-05 17:35:44.927,146,0,0,0,0,0,0,0,748.1286295870581,0.26699184779554314,0,7,0,0,1,0.0,0,0,10,0,0,0,0,0,1,854.1288661,0,0,1311.1585040999998,434.13305432852286,0,,1,0,0,0,0,1.1428571428571428,0,0.2962962962962963,0,3,0,1,0,4,2,79,0.0,0,0,1.0,0,0,0,0,0,1,0,0,4,,0,0,0,0,0,0,6,14,0,0,4,4,0,0,0,8,4,0,0,0.28289880379231463,0,0,0,3,0,0.32790101941842364,0,
EUW1_6483126243,0,0,1,0,0,7413,11,Draven,1091,1091,6897,12,0,0,False,False,True,9225,8950,BOTTOM,3508,3006,3142,3134,1018,0,3340,19,1,8,NONE,2,1,135,0,0,7040,0,0,0,0,0,0,4,0,56927,16666,7816,0,39,83,9,6,3,4,4,21,nam4u1eUZMdMBdjHVymGDtb0JdDV5lVKcCZzuX4YWFTxYuzTIrZ7W8w6TQ,7,Himmanuel,False,Blue,BOTTOM,6,16.98,0,59963,16666,0,15007,0,351,0,74,38,242,1,0,3035,0,150,0,0,7,0,0,5,0,0,3,False,2023-07-04 21:19:40.033,2023-07-04 21:36:39.567,137,0,0,0,1725,0,0,0,980.5342399205001,0.24779784650160575,0,12,1,0,0,0.0,0,0,11,0,0,0,0,0,0,,0,0,1019.8129577999999,542.7682455004692,0,,0,0,0,0,0,0.75,0,1.0,0,3,0,2,0,3,4,44,0.0,0,0,1.0,0,0,0,0,0,1,0,0,2,,0,0,0,0,0,0,11,14,0,0,7,3,0,0,0,9,8,0,0,0.7079955985732441,0,0,0,2,0,0.3302376119106603,0,1.0
EUW1_6483086637,0,0,1,0,0,6421,10,Draven,2994,2994,5983,10,0,0,False,False,False,6410,5550,MIDDLE,3134,3508,1001,3133,0,0,3340,15,0,2,NONE,0,1,320,0,0,6074,0,0,0,1,0,0,4,0,64815,10850,7521,0,41,77,11,3,3,4,3,3,nam4u1eUZMdMBdjHVymGDtb0JdDV5lVKcCZzuX4YWFTxYuzTIrZ7W8w6TQ,7,Himmanuel,False,Blue,BOTTOM,10,19.23,0,67848,10879,0,14374,0,442,0,105,77,210,1,0,3033,28,778,1,1,7,0,0,5,0,0,3,False,2023-07-04 20:54:49.277,2023-07-04 21:14:03.575,132,0,0,0,0,0,0,0,565.3578629167675,0.23404589866115866,0,10,4,0,0,0.0,0,0,13,0,0,0,0,0,0,,0,0,1154.584694,333.149443298332,0,,0,0,0,0,0,0.3,0,0.2727272727272727,0,2,0,0,0,1,4,50,0.0,0,0,1.0,0,0,0,0,0,1,0,0,1,,0,0,0,0,0,0,25,15,0,0,2,3,0,0,0,3,3,0,0,0.3558366241665195,0,1,0,2,5,0.28690820566642555,0,
